routes_id,lat,lng,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate,uber_pool_surge,uber_x_surge,radius
227,42.357643133131596,-71.1011519456838,200,2.74,600.0,10.0,6.0,2.74,600.0,13.0,9.0,,,1.5
228,42.356583341860905,-71.10281891366796,200,2.66,540.0,9.0,6.0,2.66,540.0,12.0,9.0,,,1.5
229,42.35561854407677,-71.10458842392546,200,2.63,600.0,12.0,8.0,2.63,600.0,12.0,9.0,,,1.5
230,42.35475413531973,-71.10645058063712,200,2.4,540.0,12.0,8.0,2.4,540.0,12.0,9.0,,,1.5
231,42.35399494971421,-71.10839496986732,200,2.35,540.0,12.0,8.0,2.35,540.0,12.0,9.0,,,1.5
232,42.353345232934046,-71.11041071780272,200,2.16,480.0,11.0,8.0,2.16,480.0,11.0,8.0,,,1.5
233,42.352808618459065,-71.11248655156321,200,5.88,720.0,18.0,13.0,5.88,720.0,19.0,14.0,,,1.5
234,42.35238810725504,-71.11461086224436,200,2.47,600.0,13.0,9.0,2.47,600.0,13.0,10.0,,,1.5
235,42.35208605099121,-71.11677176983915,200,2.65,600.0,11.0,7.0,2.65,600.0,11.0,8.0,,,1.5
236,42.35190413888874,-71.11895718967577,200,2.75,660.0,12.0,8.0,2.75,660.0,11.0,8.0,,,1.5
237,42.35184338827389,-71.12115490000002,200,2.87,720.0,12.0,8.0,2.87,720.0,12.0,9.0,,,1.5
238,42.35190413888874,-71.12335261032422,200,3.12,780.0,13.0,9.0,3.12,780.0,12.0,9.0,,,1.5
239,42.35208605099121,-71.12553803016083,200,3.24,840.0,12.0,8.0,3.24,840.0,11.0,8.0,,,1.5
240,42.35238810725504,-71.12769893775562,200,3.21,840.0,12.0,8.0,3.21,840.0,11.0,8.0,,,1.5
241,42.352808618459065,-71.12982324843678,200,3.31,840.0,12.0,8.0,3.31,840.0,11.0,8.0,,,1.5
242,42.353345232934046,-71.13189908219726,200,3.47,900.0,12.0,8.0,3.47,900.0,12.0,9.0,,,1.5
243,42.35399494971421,-71.13391483013268,200,2.25,840.0,10.0,7.0,2.25,840.0,10.0,7.0,,,1.5
244,42.35475413531973,-71.13585921936286,200,2.87,780.0,12.0,8.0,2.87,780.0,12.0,9.0,,,1.5
245,42.35561854407677,-71.13772137607454,200,2.7,780.0,12.0,8.0,2.7,780.0,11.0,8.0,,,1.5
246,42.356583341860905,-71.13949088633204,200,2.58,720.0,11.0,8.0,2.58,720.0,11.0,8.0,,,1.5
247,42.357643133131596,-71.14115785431619,200,2.54,660.0,11.0,7.0,2.54,660.0,11.0,8.0,,,1.5
248,42.358791991106145,-71.14271295766585,200,2.5,660.0,11.0,7.0,2.5,660.0,11.0,8.0,,,1.5
249,42.36002349090473,-71.14414749961229,200,2.68,600.0,11.0,7.0,2.68,600.0,11.0,8.0,,,1.5
250,42.36133074548096,-71.14545345761503,200,2.5,540.0,11.0,7.0,2.5,540.0,10.0,7.0,,,1.5
251,42.36270644413696,-71.14662352822721,200,2.39,480.0,11.0,7.0,2.39,480.0,12.0,9.0,,,1.5
252,42.36414289340779,-71.14765116793926,200,1.91,420.0,10.0,6.0,1.91,420.0,10.0,8.0,,,1.5
253,42.365632060086476,-71.14853062977312,200,1.91,420.0,10.0,6.0,1.91,420.0,10.0,8.0,,,1.5
254,42.367165616148895,-71.14925699542148,200,2.0,480.0,10.0,7.0,2.0,480.0,11.0,8.0,,,1.5
255,42.36873498532747,-71.14982620275298,200,2.1,480.0,10.0,7.0,2.1,480.0,11.0,8.0,,,1.5
256,42.37033139107313,-71.15023506852931,200,2.27,480.0,11.0,7.0,2.27,480.0,11.0,8.0,,,1.5
257,42.37194590563744,-71.1504813062072,200,1.86,480.0,10.0,6.0,1.86,480.0,11.0,8.0,,,1.5
258,42.3735695,-71.15056353872572,200,1.81,480.0,10.0,6.0,1.81,480.0,11.0,8.0,,,1.5
259,42.37519309436257,-71.1504813062072,200,1.7,420.0,10.0,6.0,1.7,420.0,10.0,8.0,,,1.5
260,42.37680760892686,-71.15023506852931,200,1.78,480.0,10.0,6.0,1.78,480.0,10.0,8.0,,,1.5
261,42.37840401467253,-71.14982620275298,200,1.8,420.0,10.0,6.0,1.8,420.0,10.0,7.0,,,1.5
262,42.3799733838511,-71.14925699542148,200,1.75,420.0,10.0,6.0,1.75,420.0,10.0,7.0,,,1.5
263,42.38150693991353,-71.14853062977312,200,1.73,480.0,10.0,6.0,1.73,480.0,10.0,7.0,,,1.5
264,42.382996106592216,-71.14765116793926,200,1.56,240.0,9.0,6.0,1.56,240.0,9.0,6.0,,,1.5
265,42.38443255586306,-71.14662352822721,200,1.68,240.0,9.0,5.0,1.68,240.0,9.0,7.0,,,1.5
266,42.385808254519056,-71.14545345761503,200,2.1,360.0,10.0,7.0,2.1,360.0,11.0,8.0,,,1.5
267,42.38711550909528,-71.14414749961229,200,2.09,540.0,11.0,7.0,2.09,540.0,11.0,8.0,,,1.5
268,42.38834700889387,-71.14271295766585,200,1.98,480.0,11.0,7.0,1.98,480.0,11.0,8.0,,,1.5
269,42.389495866868415,-71.14115785431619,200,2.18,540.0,11.0,7.0,2.18,540.0,11.0,8.0,,,1.5
270,42.39055565813909,-71.13949088633204,200,2.17,480.0,11.0,7.0,2.17,480.0,11.0,8.0,,,1.5
271,42.39152045592324,-71.13772137607454,200,2.24,540.0,11.0,7.0,2.24,540.0,12.0,9.0,,,1.5
272,42.392384864680274,-71.13585921936286,200,1.88,540.0,11.0,7.0,1.88,540.0,11.0,8.0,,,1.5
273,42.3931440502858,-71.13391483013268,200,1.72,480.0,10.0,7.0,1.72,480.0,11.0,8.0,,,1.5
274,42.39379376706595,-71.13189908219726,200,2.0,600.0,11.0,7.0,2.0,600.0,11.0,8.0,,,1.5
275,42.39433038154096,-71.12982324843678,200,2.15,600.0,11.0,8.0,2.15,600.0,12.0,9.0,,,1.5
276,42.39475089274497,-71.12769893775562,200,2.1,600.0,11.0,7.0,2.1,600.0,12.0,9.0,,,1.5
277,42.395052949008786,-71.12553803016083,200,2.08,600.0,11.0,8.0,2.08,600.0,12.0,9.0,,,1.5
278,42.39523486111126,-71.12335261032422,200,1.93,540.0,11.0,7.0,1.93,540.0,11.0,8.0,,,1.5
279,42.395295611726105,-71.12115490000002,200,2.04,600.0,9.0,6.0,2.04,600.0,12.0,9.0,,,1.75
280,42.398864551949366,-71.1189566457221,200,2.57,780.0,11.0,7.0,2.57,780.0,13.0,10.0,,,1.75
281,42.39870853075736,-71.11676742454253,200,2.51,720.0,10.0,7.0,2.51,720.0,13.0,10.0,,,1.75
282,42.39844920789567,-71.11459623244075,200,2.45,720.0,10.0,7.0,2.45,720.0,13.0,10.0,,,1.75
283,42.39808764897757,-71.11245199131079,200,2.75,780.0,11.0,7.0,2.75,780.0,14.0,10.0,,,1.75
284,42.39762533972617,-71.11034351229941,200,2.73,780.0,11.0,7.0,2.73,780.0,14.0,10.0,,,1.75
285,42.39706417986939,-71.10827945959912,200,2.81,780.0,11.0,7.0,2.81,780.0,14.0,10.0,,,1.75
286,42.39640647533343,-71.1062683148452,200,2.51,720.0,10.0,7.0,2.51,720.0,13.0,10.0,,,1.75
287,42.395654928767314,-71.10431834226286,200,2.4,720.0,10.0,7.0,2.4,720.0,13.0,9.0,,,1.75
288,42.39481262843707,-71.10243755470769,200,2.17,720.0,10.0,6.0,2.17,720.0,12.0,9.0,,,1.75
289,42.39388303553545,-71.10063368073918,200,2.39,780.0,10.0,7.0,2.39,780.0,13.0,10.0,,,1.75
290,42.39286996995908,-71.0989141328624,200,2.17,720.0,10.0,6.0,2.17,720.0,12.0,9.0,,,1.75
291,42.3917775946117,-71.09728597706842,200,2.19,720.0,10.0,6.0,2.19,720.0,12.0,9.0,,,1.75
292,42.390610398297945,-71.09575590379863,200,2.44,780.0,10.0,7.0,2.44,780.0,13.0,10.0,,,1.75
293,42.389373177277825,-71.0943302004523,200,2.91,840.0,11.0,7.0,2.91,840.0,14.0,11.0,,,1.75
294,42.38807101555789,-71.0930147255503,200,2.16,780.0,10.0,6.0,2.16,780.0,13.0,9.0,,,1.75
295,42.386709263999954,-71.09181488466116,200,2.2,780.0,10.0,7.0,2.2,780.0,13.0,9.0,,,1.75
296,42.385293518333285,-71.09073560818845,200,2.25,780.0,9.0,5.0,2.25,780.0,12.0,9.0,,,1.75
297,42.38382959616048,-71.08978133111073,200,2.27,780.0,9.0,5.0,2.27,780.0,12.0,9.0,,,1.75
298,42.38232351305177,-71.08895597475717,200,2.31,780.0,9.0,5.0,2.31,780.0,12.0,9.0,,,1.75
299,42.38078145782569,-71.0882629306941,200,1.99,720.0,8.0,5.0,1.99,720.0,12.0,9.0,,,1.75
300,42.37920976711796,-71.08770504678819,200,2.08,780.0,8.0,5.0,2.08,780.0,12.0,9.0,,,1.75
301,42.3776148993428,-71.08728461550409,200,2.33,780.0,10.0,7.0,2.33,780.0,13.0,9.0,,,1.75
302,42.376003408154006,-71.08700336448416,200,2.07,720.0,10.0,6.0,2.07,720.0,12.0,9.0,,,1.75
303,42.37438191551454,-71.08686244944914,200,1.98,720.0,9.0,6.0,1.98,720.0,12.0,9.0,,,1.75
304,42.37275708448546,-71.08686244944914,200,2.08,720.0,9.0,6.0,2.08,720.0,12.0,9.0,,,1.75
305,42.37113559184599,-71.08700336448416,200,1.98,660.0,9.0,5.0,1.98,660.0,11.0,8.0,,,1.75
306,42.3695241006572,-71.08728461550409,200,2.09,720.0,9.0,6.0,2.09,720.0,12.0,9.0,,,1.75
307,42.36792923288205,-71.08770504678819,200,2.22,720.0,9.0,6.0,2.22,720.0,12.0,9.0,,,1.75
308,42.36635754217431,-71.0882629306941,200,2.1,600.0,9.0,6.0,2.1,600.0,12.0,9.0,,,1.75
309,42.36481548694825,-71.08895597475717,200,2.19,720.0,9.0,6.0,2.19,720.0,12.0,9.0,,,1.75
310,42.36330940383953,-71.08978133111073,200,2.26,600.0,9.0,6.0,2.26,600.0,12.0,9.0,,,1.75
311,42.36184548166673,-71.09073560818845,200,2.18,600.0,9.0,6.0,2.18,600.0,12.0,9.0,,,1.75
312,42.36042973600005,-71.09181488466116,200,2.34,660.0,9.0,6.0,2.34,660.0,12.0,9.0,,,1.75
313,42.35906798444211,-71.0930147255503,200,2.48,720.0,10.0,6.0,2.48,720.0,13.0,9.0,,,1.75
314,42.35776582272218,-71.0943302004523,200,3.94,780.0,11.0,7.0,3.94,780.0,15.0,12.0,,,1.75
315,42.35652860170206,-71.09575590379863,200,3.88,780.0,11.0,8.0,3.88,780.0,16.0,12.0,,,1.75
316,42.3553614053883,-71.09728597706842,200,2.83,600.0,10.0,6.0,2.83,600.0,13.0,10.0,,,1.75
317,42.35426903004093,-71.0989141328624,200,2.73,600.0,10.0,6.0,2.73,600.0,13.0,9.0,,,1.75
318,42.353255964464545,-71.10063368073918,200,2.61,600.0,9.0,6.0,2.61,600.0,12.0,9.0,,,1.75
319,42.35232637156293,-71.10243755470769,200,5.35,840.0,17.0,12.0,5.35,840.0,18.0,14.0,,,1.75
320,42.351484071232704,-71.10431834226286,200,5.45,840.0,17.0,12.0,5.45,840.0,18.0,14.0,,,1.75
321,42.350732524666576,-71.1062683148452,200,3.59,600.0,14.0,10.0,3.59,600.0,15.0,11.0,,,1.75
322,42.350074820130615,-71.10827945959912,200,2.99,780.0,14.0,10.0,2.99,780.0,14.0,11.0,,,1.75
323,42.34951366027383,-71.11034351229941,200,2.44,660.0,12.0,8.0,2.44,660.0,13.0,10.0,,,1.75
324,42.34905135102244,-71.11245199131079,200,2.71,780.0,13.0,9.0,2.71,780.0,14.0,10.0,,,1.75
325,42.34868979210433,-71.11459623244075,200,2.73,780.0,13.0,9.0,2.73,780.0,14.0,10.0,,,1.75
326,42.348430469242636,-71.11676742454253,200,2.79,780.0,14.0,9.0,2.79,780.0,14.0,11.0,,,1.75
327,42.348274448050645,-71.1189566457221,200,2.96,840.0,14.0,10.0,2.96,840.0,15.0,11.0,,,1.75
328,42.348222369652866,-71.12115490000002,200,3.12,840.0,11.0,8.0,3.12,840.0,11.0,8.0,,,1.75
329,42.348274448050645,-71.12335315427791,200,3.26,900.0,12.0,8.0,3.26,900.0,12.0,9.0,,,1.75
330,42.348430469242636,-71.12554237545744,200,3.58,1020.0,13.0,9.0,3.58,1020.0,13.0,9.0,,,1.75
331,42.34868979210433,-71.12771356755923,200,3.45,900.0,12.0,8.0,3.45,900.0,12.0,9.0,,,1.75
332,42.34905135102244,-71.12985780868921,200,3.52,960.0,12.0,8.0,3.52,960.0,12.0,9.0,,,1.75
333,42.34951366027383,-71.13196628770058,200,3.65,1020.0,13.0,9.0,3.65,1020.0,13.0,9.0,,,1.75
334,42.350074820130615,-71.13403034040088,200,3.18,960.0,12.0,8.0,3.18,960.0,12.0,9.0,,,1.75
335,42.350732524666576,-71.13604148515478,200,3.07,960.0,12.0,8.0,3.07,960.0,12.0,9.0,,,1.75
336,42.351484071232704,-71.13799145773712,200,2.99,960.0,12.0,8.0,2.99,960.0,11.0,8.0,,,1.75
337,42.35232637156293,-71.1398722452923,200,2.84,900.0,11.0,7.0,2.84,900.0,11.0,8.0,,,1.75
338,42.353255964464545,-71.14167611926082,200,2.81,840.0,11.0,7.0,2.81,840.0,11.0,8.0,,,1.75
339,42.35426903004093,-71.14339566713757,200,4.24,900.0,14.0,10.0,4.24,900.0,14.0,11.0,,,1.75
340,42.3553614053883,-71.14502382293156,200,4.03,840.0,14.0,10.0,4.03,840.0,14.0,10.0,,,1.75
341,42.35652860170206,-71.14655389620134,200,2.89,780.0,12.0,8.0,2.89,780.0,12.0,9.0,,,1.75
342,42.35776582272218,-71.1479795995477,200,2.72,720.0,12.0,8.0,2.72,720.0,11.0,8.0,,,1.75
343,42.35906798444211,-71.1492950744497,200,2.73,660.0,12.0,8.0,2.73,660.0,11.0,8.0,,,1.75
344,42.36042973600005,-71.15049491533883,200,2.67,480.0,11.0,7.0,2.67,480.0,12.0,9.0,,,1.75
345,42.36184548166673,-71.15157419181153,200,2.22,480.0,10.0,7.0,2.22,480.0,11.0,8.0,,,1.75
346,42.36330940383953,-71.15252846888926,200,2.17,480.0,10.0,7.0,2.17,480.0,11.0,8.0,,,1.75
347,42.36481548694825,-71.15335382524282,200,2.22,480.0,10.0,7.0,2.22,480.0,11.0,8.0,,,1.75
348,42.36635754217431,-71.1540468693059,200,2.47,480.0,11.0,7.0,2.47,480.0,12.0,9.0,,,1.75
349,42.36792923288205,-71.1546047532118,200,2.42,480.0,11.0,7.0,2.42,480.0,12.0,9.0,,,1.75
350,42.3695241006572,-71.15502518449588,200,2.62,540.0,11.0,7.0,2.62,540.0,12.0,9.0,,,1.75
351,42.37113559184599,-71.15530643551583,200,2.43,480.0,11.0,7.0,2.43,480.0,12.0,9.0,,,1.75
352,42.37275708448546,-71.15544735055084,200,1.91,480.0,10.0,7.0,1.91,480.0,11.0,8.0,,,1.75
353,42.37438191551454,-71.15544735055084,200,1.95,480.0,10.0,6.0,1.95,480.0,11.0,8.0,,,1.75
354,42.376003408154006,-71.15530643551583,200,1.96,480.0,10.0,6.0,1.96,480.0,11.0,8.0,,,1.75
355,42.3776148993428,-71.15502518449588,200,2.11,480.0,10.0,7.0,2.11,480.0,11.0,8.0,,,1.75
356,42.37920976711796,-71.1546047532118,200,2.33,540.0,11.0,7.0,2.33,540.0,12.0,9.0,,,1.75
357,42.38078145782569,-71.1540468693059,200,2.02,480.0,10.0,6.0,2.02,480.0,11.0,8.0,,,1.75
358,42.38232351305177,-71.15335382524282,200,2.01,480.0,10.0,7.0,2.01,480.0,11.0,8.0,,,1.75
359,42.38382959616048,-71.15252846888926,200,2.01,480.0,10.0,7.0,2.01,480.0,11.0,8.0,,,1.75
360,42.385293518333285,-71.15157419181153,200,2.36,540.0,11.0,7.0,2.36,540.0,12.0,9.0,,,1.75
361,42.386709263999954,-71.15049491533883,200,2.36,540.0,11.0,7.0,2.36,540.0,12.0,9.0,,,1.75
362,42.38807101555789,-71.1492950744497,200,2.36,600.0,11.0,7.0,2.36,600.0,12.0,9.0,,,1.75
363,42.389373177277825,-71.1479795995477,200,2.26,540.0,11.0,8.0,2.26,540.0,12.0,9.0,,,1.75
364,42.390610398297945,-71.14655389620134,200,2.31,540.0,12.0,8.0,2.31,540.0,12.0,9.0,,,1.75
365,42.3917775946117,-71.14502382293156,200,2.33,540.0,11.0,8.0,2.33,540.0,12.0,9.0,,,1.75
366,42.39286996995908,-71.14339566713757,200,2.82,780.0,13.0,9.0,2.82,780.0,14.0,10.0,,,1.75
367,42.39388303553545,-71.14167611926082,200,2.6,660.0,13.0,9.0,2.6,660.0,13.0,10.0,,,1.75
368,42.39481262843707,-71.1398722452923,200,2.46,600.0,12.0,8.0,2.46,600.0,12.0,9.0,,,1.75
369,42.395654928767314,-71.13799145773712,200,1.96,540.0,11.0,7.0,1.96,540.0,11.0,8.0,,,1.75
370,42.39640647533343,-71.13604148515478,200,2.03,600.0,11.0,7.0,2.03,600.0,11.0,9.0,,,1.75
371,42.39706417986939,-71.13403034040088,200,1.99,600.0,11.0,7.0,1.99,600.0,11.0,8.0,,,1.75
372,42.39762533972617,-71.13196628770058,200,2.1,600.0,11.0,7.0,2.1,600.0,12.0,9.0,,,1.75
373,42.39808764897757,-71.12985780868921,200,2.17,660.0,12.0,8.0,2.17,660.0,12.0,9.0,,,1.75
374,42.39844920789567,-71.12771356755923,200,2.29,660.0,12.0,8.0,2.29,660.0,12.0,9.0,,,1.75
375,42.39870853075736,-71.12554237545744,200,2.63,720.0,13.0,9.0,2.63,720.0,13.0,10.0,,,1.75
376,42.398864551949366,-71.12335315427791,200,3.07,840.0,11.0,8.0,3.07,840.0,15.0,11.0,,,1.75
377,42.39891663034713,-71.12115490000002,200,2.32,780.0,10.0,7.0,2.32,780.0,13.0,10.0,,,2.0
378,42.402492076711226,-71.11895629263199,200,2.73,900.0,13.0,9.0,2.73,900.0,14.0,11.0,,,2.0
379,42.402355503327655,-71.11676460289621,200,2.65,840.0,13.0,9.0,2.65,840.0,14.0,10.0,,,2.0
380,42.402128358527825,-71.11458672665934,200,2.68,840.0,13.0,9.0,2.68,840.0,14.0,10.0,,,2.0
381,42.40181135699329,-71.11242951632582,200,3.22,900.0,12.0,8.0,3.22,900.0,15.0,11.0,,,2.0
382,42.40140549612817,-71.11029975927741,200,3.11,900.0,11.0,8.0,3.11,900.0,15.0,11.0,,,2.0
383,42.40091205292093,-71.1082041565177,200,3.05,900.0,11.0,8.0,3.05,900.0,15.0,11.0,,,2.0
384,42.400332579926406,-71.10614930158833,200,2.78,900.0,11.0,7.0,2.78,900.0,14.0,11.0,,,2.0
385,42.399668900381066,-71.1041416598231,200,2.78,840.0,11.0,7.0,2.78,840.0,14.0,10.0,,,2.0
386,42.39892310246627,-71.10218754800573,200,2.64,840.0,11.0,7.0,2.64,840.0,14.0,10.0,,,2.0
387,42.39809753273817,-71.100293114495,200,2.53,780.0,11.0,7.0,2.53,780.0,13.0,10.0,,,2.0
388,42.39719478874461,-71.09846431987958,200,2.48,780.0,10.0,7.0,2.48,780.0,13.0,10.0,,,2.0
389,42.396217710852135,-71.09670691822393,200,2.39,780.0,11.0,7.0,2.39,780.0,13.0,10.0,,,2.0
390,42.39516937330927,-71.09502643896384,200,2.46,780.0,11.0,7.0,2.46,780.0,14.0,10.0,,,2.0
391,42.39405307457381,-71.09342816950875,200,2.55,840.0,11.0,7.0,2.55,840.0,13.0,10.0,,,2.0
392,42.39287232693453,-71.0919171386057,200,2.68,840.0,11.0,7.0,2.68,840.0,14.0,10.0,,,2.0
393,42.39163084546037,-71.09049810051692,200,2.71,900.0,9.0,6.0,2.71,900.0,14.0,11.0,,,2.0
394,42.39033253631133,-71.08917552006126,200,2.66,900.0,9.0,6.0,2.66,900.0,14.0,11.0,,,2.0
395,42.38898148444833,-71.08795355856607,200,2.58,840.0,9.0,6.0,2.58,840.0,14.0,10.0,,,2.0
396,42.387581940780365,-71.08683606077439,200,2.62,840.0,9.0,6.0,2.62,840.0,14.0,10.0,,,2.0
397,42.38613830878962,-71.08582654274764,200,2.65,900.0,9.0,6.0,2.65,900.0,14.0,10.0,,,2.0
398,42.3846551306764,-71.08492818080303,200,2.59,840.0,9.0,6.0,2.59,840.0,13.0,10.0,,,2.0
399,42.38313707306778,-71.08414380151962,200,2.73,900.0,9.0,6.0,2.73,900.0,14.0,10.0,,,2.0
400,42.38158891233464,-71.08347587284483,200,2.24,780.0,9.0,5.0,2.24,780.0,13.0,9.0,,,2.0
401,42.380015519563386,-71.08292649632935,200,2.29,840.0,9.0,6.0,2.29,840.0,13.0,10.0,,,2.0
402,42.37842184522979,-71.08249740051497,200,3.0,960.0,10.0,6.0,3.0,960.0,14.0,11.0,,,2.0
403,42.376812903622906,-71.08218993549586,200,2.83,900.0,9.0,6.0,2.83,900.0,14.0,10.0,,,2.0
404,42.37519375706828,-71.08200506867072,200,2.75,900.0,10.0,7.0,2.75,900.0,14.0,10.0,,,2.0
405,42.3735695,-71.08194338169902,200,2.38,840.0,10.0,6.0,2.38,840.0,13.0,10.0,,,2.0
406,42.371945242931716,-71.08200506867072,200,2.22,780.0,9.0,6.0,2.22,780.0,13.0,9.0,,,2.0
407,42.3703260963771,-71.08218993549586,200,2.23,780.0,10.0,6.0,2.23,780.0,13.0,10.0,,,2.0
408,42.368717154770216,-71.08249740051497,200,2.38,840.0,10.0,6.0,2.38,840.0,13.0,10.0,,,2.0
409,42.36712348043663,-71.08292649632935,200,2.58,780.0,10.0,6.0,2.58,780.0,13.0,10.0,,,2.0
410,42.365550087665376,-71.08347587284483,200,2.35,720.0,9.0,6.0,2.35,720.0,12.0,9.0,,,2.0
411,42.364001926932225,-71.08414380151962,200,2.39,780.0,10.0,6.0,2.39,780.0,13.0,10.0,,,2.0
412,42.362483869323604,-71.08492818080303,200,2.3,780.0,9.0,6.0,2.3,780.0,13.0,9.0,,,2.0
413,42.36100069121039,-71.08582654274764,200,2.58,780.0,10.0,6.0,2.58,780.0,13.0,10.0,,,2.0
414,42.35955705921963,-71.08683606077439,200,3.77,780.0,11.0,7.0,3.77,780.0,15.0,11.0,,,2.0
415,42.35815751555168,-71.08795355856607,200,3.34,660.0,10.0,7.0,3.34,660.0,14.0,11.0,,,2.0
416,42.35680646368868,-71.08917552006126,200,3.25,720.0,10.0,7.0,3.25,720.0,14.0,11.0,,,2.0
417,42.35550815453964,-71.09049810051692,200,3.23,840.0,11.0,7.0,3.23,840.0,14.0,11.0,,,2.0
418,42.35426667306547,-71.0919171386057,200,3.29,840.0,14.0,9.0,3.29,840.0,14.0,10.0,,,2.0
419,42.3530859254262,-71.09342816950875,200,6.16,540.0,13.0,9.0,6.16,540.0,18.0,14.0,,,2.0
420,42.351969626690725,-71.09502643896384,200,4.93,840.0,12.0,8.0,4.93,840.0,17.0,13.0,,,2.0
421,42.35092128914789,-71.09670691822393,200,5.05,840.0,15.0,11.0,5.05,840.0,18.0,14.0,,,2.0
422,42.3499442112554,-71.09846431987958,200,4.12,720.0,14.0,9.0,4.12,720.0,15.0,12.0,,,2.0
423,42.34904146726182,-71.100293114495,200,3.98,720.0,14.0,9.0,3.98,720.0,15.0,12.0,,,2.0
424,42.34821589753373,-71.10218754800573,200,4.1,840.0,14.0,10.0,4.1,840.0,16.0,12.0,,,2.0
425,42.34747009961894,-71.1041416598231,200,4.48,900.0,15.0,10.0,4.48,900.0,17.0,13.0,,,2.0
426,42.3468064200736,-71.10614930158833,200,4.24,900.0,14.0,10.0,4.24,900.0,16.0,12.0,,,2.0
427,42.346226947079074,-71.1082041565177,200,4.26,900.0,16.0,11.0,4.26,900.0,17.0,13.0,,,2.0
428,42.34573350387182,-71.11029975927741,200,3.11,900.0,14.0,10.0,3.11,900.0,15.0,11.0,,,2.0
429,42.34532764300671,-71.11242951632582,200,3.0,840.0,14.0,10.0,3.0,840.0,15.0,11.0,,,2.0
430,42.345010641472186,-71.11458672665934,200,3.0,840.0,14.0,10.0,3.0,840.0,15.0,11.0,,,2.0
431,42.344783496672356,-71.11676460289621,200,3.03,900.0,14.0,10.0,3.03,900.0,15.0,11.0,,,2.0
432,42.34464692328878,-71.11895629263199,200,3.2,840.0,14.0,10.0,3.2,840.0,15.0,11.0,,,2.0
433,42.344601351031855,-71.12115490000002,200,3.43,900.0,15.0,11.0,3.43,900.0,16.0,12.0,,,2.0
434,42.34464692328878,-71.12335350736798,200,3.43,900.0,12.0,8.0,3.43,900.0,12.0,9.0,,,2.0
435,42.344783496672356,-71.12554519710378,200,3.66,960.0,12.0,8.0,3.66,960.0,12.0,9.0,,,2.0
436,42.345010641472186,-71.12772307334063,200,3.59,960.0,12.0,8.0,3.59,960.0,12.0,9.0,,,2.0
437,42.34532764300671,-71.12988028367417,200,3.71,1020.0,13.0,9.0,3.71,1020.0,13.0,9.0,,,2.0
438,42.34573350387182,-71.13201004072259,200,3.9,1020.0,13.0,9.0,3.9,1020.0,13.0,10.0,,,2.0
439,42.346226947079074,-71.13410564348227,200,4.01,1080.0,13.0,9.0,4.01,1080.0,13.0,10.0,,,2.0
440,42.3468064200736,-71.13616049841166,200,3.85,1020.0,13.0,9.0,3.85,1020.0,13.0,10.0,,,2.0
441,42.34747009961894,-71.1381681401769,200,3.88,1020.0,13.0,9.0,3.88,1020.0,13.0,10.0,,,2.0
442,42.34821589753373,-71.14012225199424,200,4.08,1080.0,13.0,9.0,4.08,1080.0,13.0,10.0,,,2.0
443,42.34904146726182,-71.14201668550498,200,4.68,960.0,14.0,9.0,4.68,960.0,14.0,10.0,,,2.0
444,42.3499442112554,-71.14384548012039,200,4.48,960.0,13.0,9.0,4.48,960.0,13.0,10.0,,,2.0
445,42.35092128914789,-71.14560288177604,200,3.16,900.0,10.0,7.0,3.16,900.0,15.0,12.0,,,2.0
446,42.351969626690725,-71.14728336103614,200,4.27,900.0,11.0,7.0,4.27,900.0,17.0,13.0,,,2.0
447,42.3530859254262,-71.14888163049123,200,4.1,840.0,11.0,7.0,4.1,840.0,17.0,13.0,,,2.0
448,42.35426667306547,-71.15039266139428,200,3.96,780.0,11.0,7.0,3.96,780.0,16.0,12.0,,,2.0
449,42.35550815453964,-71.15181169948306,200,3.82,720.0,10.0,7.0,3.82,720.0,15.0,12.0,,,2.0
450,42.35680646368868,-71.15313427993874,200,3.6,600.0,10.0,6.0,3.6,600.0,15.0,11.0,,,2.0
451,42.35815751555168,-71.1543562414339,200,3.51,600.0,9.0,6.0,3.51,600.0,14.0,11.0,,,2.0
452,42.35955705921963,-71.1554737392256,200,2.94,480.0,11.0,8.0,2.94,480.0,12.0,9.0,,,2.0
453,42.36100069121039,-71.15648325725235,200,2.47,540.0,11.0,7.0,2.47,540.0,12.0,9.0,,,2.0
454,42.362483869323604,-71.15738161919695,200,2.46,600.0,11.0,7.0,2.46,600.0,12.0,9.0,,,2.0
455,42.364001926932225,-71.15816599848036,200,2.56,600.0,11.0,8.0,2.56,600.0,12.0,9.0,,,2.0
456,42.365550087665376,-71.15883392715516,200,2.91,720.0,12.0,8.0,2.91,720.0,14.0,10.0,,,2.0
457,42.36712348043663,-71.15938330367065,200,2.39,600.0,11.0,8.0,2.39,600.0,12.0,9.0,,,2.0
458,42.368717154770216,-71.15981239948502,200,2.28,540.0,11.0,7.0,2.28,540.0,12.0,9.0,,,2.0
459,42.3703260963771,-71.16011986450413,200,2.21,540.0,11.0,7.0,2.21,540.0,12.0,9.0,,,2.0
460,42.371945242931716,-71.16030473132925,200,2.34,600.0,11.0,7.0,2.34,600.0,12.0,9.0,,,2.0
461,42.3735695,-71.16036641830097,200,2.26,540.0,11.0,7.0,2.26,540.0,12.0,9.0,,,2.0
